"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"abs"	"DEG_type"
"TRIM31"	1.47952469344609	6.49629799498747	4.87305571247846	1.58544590210225e-06	5.86265404266345e-06	4.53429060866883	1.47952469344609	"UP"
"TP63"	1.14369377378435	10.4961909774436	4.86023652084351	1.6855204375389e-06	6.20721476954583e-06	4.47584121869449	1.14369377378435	"UP"
"VSNL1"	-1.22537813424947	4.98115363408521	-4.85482823615911	1.7295445800446e-06	6.35975700478137e-06	4.45122301110715	1.22537813424947	"Down"
"UBD"	-1.40533017441861	7.89729298245614	-4.84364034968317	1.82416304635387e-06	6.67678873402987e-06	4.40037363584343	1.40533017441861	"Down"
"ZNF488"	-1.13257332980973	6.59945238095238	-4.84361894150558	1.82434879824948e-06	6.67678873402987e-06	4.40027643473599	1.13257332980973	"Down"
"ATP6V0A4"	-1.19393542811839	3.30090877192982	-4.82756147559033	1.96893578109065e-06	7.18289943939786e-06	4.32747709029046	1.19393542811839	"Down"
"SAA1"	-1.56448959830867	5.39774586466165	-4.82194885452042	2.02203254293902e-06	7.36090416674077e-06	4.30208197094127	1.56448959830867	"Down"
"LY6G6C"	-1.12439947145877	3.8259343358396	-4.8173526437158	2.06653947493996e-06	7.51333140453197e-06	4.28130531346728	1.12439947145877	"Down"
"DUOXA2"	1.22026239429176	6.31759874686717	4.81692066276938	2.07077073950357e-06	7.52526457781217e-06	4.27935349782555	1.22026239429176	"UP"
"DMBX1"	-1.24253826638478	4.79590651629073	-4.80503770595359	2.19049481347936e-06	7.92022918608707e-06	4.22572390211171	1.24253826638478	"Down"
"GABBR2"	-1.57362958245243	5.38770776942356	-4.79199371754348	2.32959580617052e-06	8.38242866225346e-06	4.16699014829113	1.57362958245243	"Down"
"ZNF626"	1.23990254756871	7.12001679197995	4.78375868015698	2.42175705714799e-06	8.68299648282823e-06	4.12998309565532	1.23990254756871	"UP"
"CCL20"	-1.250871294926	5.20884360902256	-4.77829179942762	2.48486861734605e-06	8.89064266227182e-06	4.10544705337515	1.250871294926	"Down"
"ZFHX4"	-1.15430537526427	5.62139423558897	-4.77415769153902	2.53364345860179e-06	9.05241929979602e-06	4.08690926435223	1.15430537526427	"Down"
"SNX31"	1.78492250528541	7.27708671679198	4.761862005645	2.68422265778746e-06	9.55395605162553e-06	4.03185861772717	1.78492250528541	"UP"
"AHNAK2"	-1.31078212473573	9.03199423558897	-4.75491111701271	2.77312309821686e-06	9.84579570736771e-06	4.00079389133185	1.31078212473573	"Down"
"CIDEA"	1.01889653276956	2.32968195488722	4.75165659396983	2.81571617419135e-06	9.98044775709019e-06	3.98626277891241	1.01889653276956	"UP"
"MSLN"	-1.51021285412262	4.66875087719298	-4.73260693352562	3.07794933672861e-06	1.08425455836243e-05	3.90138612854447	1.51021285412262	"Down"
"DPP10"	1.03101730443975	1.00861378446115	4.72095374690761	3.24979288575839e-06	1.14032732520581e-05	3.84961493447739	1.03101730443975	"UP"
"SPRR2A"	-1.60826430232558	3.90399373433584	-4.71496407025733	3.34167656525962e-06	1.16825504445802e-05	3.82304919102143	1.60826430232558	"Down"
"PAPL"	-1.08311795454545	3.93411052631579	-4.70620797202501	3.48051119195196e-06	1.2118384785168e-05	3.78426791775424	1.08311795454545	"Down"
"SERPINB2"	-1.54710316067653	5.21539423558897	-4.6976110920834	3.62221269061459e-06	1.25759225260104e-05	3.74625455320848	1.54710316067653	"Down"
"RNASE7"	-1.10647694503171	4.56577869674185	-4.692119359967	3.71562099762823e-06	1.28845353305146e-05	3.7220039630541	1.10647694503171	"Down"
"FAM189A1"	-1.19707882663848	3.89570250626566	-4.67017193324069	4.11259476111204e-06	1.41321908363967e-05	3.62534126266	1.19707882663848	"Down"
"ELFN2"	-1.02559797040169	2.90901754385965	-4.66558124445227	4.20064030615903e-06	1.44173661872304e-05	3.60517389531443	1.02559797040169	"Down"
"RAET1E"	1.0208296987315	4.90205162907268	4.65559124679142	4.39854873021466e-06	1.50392913410058e-05	3.56134823288041	1.0208296987315	"UP"
"DSG1"	-1.17745741014799	3.27715488721805	-4.6332170941205	4.87484816142475e-06	1.65356241620725e-05	3.46349946255295	1.17745741014799	"Down"
"CAPN9"	1.30549794926004	3.12963609022556	4.60306118630576	5.5958080156073e-06	1.87837307525468e-05	3.33228830751248	1.30549794926004	"UP"
"NMU"	-1.13502702431289	5.04728421052632	-4.60265760424199	5.60611884898335e-06	1.88146496038276e-05	3.33053750355103	1.13502702431289	"Down"
"CATSPER1"	1.11616679704017	3.90480350877193	4.595443053251	5.79354748220236e-06	1.94056047054148e-05	3.2992628981245	1.11616679704017	"UP"
"FAT2"	1.26946421247358	8.69498095238095	4.59412312327491	5.82848352514273e-06	1.94959012868775e-05	3.29354586031773	1.26946421247358	"UP"
"EVPLL"	1.09594965116279	4.52454110275689	4.5819092874195	6.16150700125614e-06	2.05255576949343e-05	3.24071389855748	1.09594965116279	"UP"
"FAM3B"	1.56429392706131	7.92187919799499	4.57810701053078	6.26885858532976e-06	2.08466358788201e-05	3.22429265407219	1.56429392706131	"UP"
"RTN4RL1"	-1.09322365221987	4.27918320802005	-4.57282486142666	6.4209774177849e-06	2.1294540463092e-05	3.20150050395084	1.09322365221987	"Down"
"TMEM195"	1.13725497885835	2.49036040100251	4.56444263894945	6.66967491322115e-06	2.20637128341831e-05	3.16538033285208	1.13725497885835	"UP"
"HS3ST5"	1.14392919133192	2.72012255639098	4.56275762414203	6.72077316263068e-06	2.22155643903305e-05	3.15812656916943	1.14392919133192	"UP"
"CYP2S1"	-1.02505763213531	7.14745714285714	-4.56226940513036	6.73564855065202e-06	2.22561336889035e-05	3.15602530205722	1.02505763213531	"Down"
"CCBP2"	-1.18563130549683	6.24232205513784	-4.55415942712331	6.98742177298256e-06	2.30302190459807e-05	3.12115002959014	1.18563130549683	"Down"
"PDZK1IP1"	-1.38804656448203	7.11683909774436	-4.55333583486673	7.01348960989738e-06	2.31116843126381e-05	3.1176114680602	1.38804656448203	"Down"
"DAPL1"	1.42172617864693	3.17807293233083	4.52006839883573	8.14810253303267e-06	2.6500760840577e-05	2.97516027429558	1.42172617864693	"UP"
"SAA2"	-1.36393477272728	4.37907644110276	-4.50333225826216	8.78353711536207e-06	2.83599822377092e-05	2.9038523562319	1.36393477272728	"Down"
"ZNF334"	1.08505369450316	5.18029874686717	4.49771450619199	9.00729034604584e-06	2.90167059622336e-05	2.87997024346854	1.08505369450316	"UP"
"CCR7"	-1.14429438689218	6.96208320802005	-4.48461045044456	9.55066635845331e-06	3.06115230893203e-05	2.82436710690677	1.14429438689218	"Down"
"IGF2AS"	1.22923941331924	3.0869373433584	4.4816933967865	9.67583301091126e-06	3.10010862492317e-05	2.81200940827943	1.22923941331924	"UP"
"KRT14"	-1.74230483615222	9.29458295739348	-4.46035609643647	1.06404106519778e-05	3.38695319338914e-05	2.72183790458042	1.74230483615222	"Down"
"KCNG1"	-1.12480886363637	8.08796365914787	-4.43048217597013	1.21469401506613e-05	3.82732654664233e-05	2.59624485837785	1.12480886363637	"Down"
"HS6ST2"	1.04128457716702	7.1816290726817	4.42135428896403	1.26466322863497e-05	3.96723440106911e-05	2.55802272506946	1.04128457716702	"UP"
"PPP1R14C"	-1.23734987843552	6.28825513784461	-4.42095853934801	1.2668736305237e-05	3.9727113334076e-05	2.55636717762488	1.23734987843552	"Down"
"ZNF486"	1.00686172832982	6.38686691729323	4.40364248170528	1.36729610348151e-05	4.26728099729151e-05	2.48406008485425	1.00686172832982	"UP"
"AR"	1.0569752589852	3.47297944862155	4.38763916668924	1.46684745990281e-05	4.54892905168555e-05	2.41746347926432	1.0569752589852	"UP"
"INS-IGF2"	1.06551859408034	1.93584285714286	4.38670182926114	1.47288843469883e-05	4.56441177283264e-05	2.41356963898466	1.06551859408034	"UP"
"ATP12A"	-1.0036784460888	2.14678496240602	-4.37838740753044	1.52752593025586e-05	4.71147828398066e-05	2.37906333893899	1.0036784460888	"Down"
"CXCL6"	-1.17523690803383	4.95475137844612	-4.37704275928412	1.53654239908448e-05	4.73843415877757e-05	2.37348839669328	1.17523690803383	"Down"
"TRHDE"	1.24604887420719	4.60996315789474	4.36973365326966	1.58645092399521e-05	4.88178260583955e-05	2.34321187308229	1.24604887420719	"UP"
"REN"	1.10271875792812	3.33259598997494	4.36782285780501	1.59975190653089e-05	4.91828830214188e-05	2.33530435816402	1.10271875792812	"UP"
"ALPP"	-1.3193648255814	4.17599749373434	-4.35380714262105	1.70062816407687e-05	5.19990692755295e-05	2.27739866007663	1.3193648255814	"Down"
"HEPHL1"	-1.07739457716702	3.32104335839599	-4.35314905134811	1.70551120171914e-05	5.21174506835157e-05	2.27468392341833	1.07739457716702	"Down"
"FOLR1"	-1.05197341437632	2.95284636591479	-4.34894535038214	1.73702054542341e-05	5.30313643584024e-05	2.25735175409538	1.05197341437632	"Down"
"TSIX"	-1.57470102008457	3.18883333333333	-4.34862581778266	1.73943827452511e-05	5.30957015061145e-05	2.25603492006019	1.57470102008457	"Down"
"CWH43"	-1.34588183932347	3.58074837092732	-4.34619939853923	1.75790296913183e-05	5.36019397325652e-05	2.24603821105343	1.34588183932347	"Down"
"SIGLEC14"	-1.04616667547569	4.58811278195489	-4.33746500855604	1.82593459033776e-05	5.55081519500937e-05	2.21009502164287	1.04616667547569	"Down"
"SNCG"	1.05269004756871	11.3856230576441	4.30765080506258	2.07762633547088e-05	6.24931881388517e-05	2.08790116575489	1.05269004756871	"UP"
"MYH11"	-1.17024835623679	10.4232977443609	-4.28594199517282	2.28140306524524e-05	6.82744591219123e-05	1.99941030655263	1.17024835623679	"Down"
"TH"	1.29600673361522	4.59140626566416	4.28280151375491	2.31241802590587e-05	6.9142147790851e-05	1.98664260752096	1.29600673361522	"UP"
"KLK10"	-1.38558160147991	4.2804030075188	-4.27084975034811	2.43417512095722e-05	7.25165440945562e-05	1.93813047657837	1.38558160147991	"Down"
"COBL"	-1.04838554968287	4.15265488721804	-4.25947141226861	2.55576132676127e-05	7.5861275820889e-05	1.89206078387884	1.04838554968287	"Down"
"CCL14"	-1.04065139534883	4.97878320802005	-4.25601740495522	2.59380288959925e-05	7.68570799055685e-05	1.87809806094499	1.04065139534883	"Down"
"POF1B"	1.01847588794925	8.3692373433584	4.24561274911064	2.71169115701968e-05	8.00451922898683e-05	1.83610003218878	1.01847588794925	"UP"
"PTPRQ"	1.21835212473573	3.03801478696742	4.22396733704283	2.97353377360178e-05	8.70980628959454e-05	1.74902993951973	1.21835212473573	"UP"
"CALB2"	-1.05471899577167	4.18399348370927	-4.1951731364429	3.35942551660118e-05	9.76654195903804e-05	1.63383403512244	1.05471899577167	"Down"
"CYP4F8"	1.71664009513742	5.35766040100251	4.193448052284	3.38399968124167e-05	9.83130070436821e-05	1.62695544052002	1.71664009513742	"UP"
"ALDH1A1"	-1.02847148520084	7.56173859649123	-4.15442737118596	3.98786671671542e-05	0.000114188898654392	1.4720566637354	1.02847148520084	"Down"
"LMO3"	-1.01131828224102	4.88255714285714	-4.13932122615312	4.24814387246683e-05	0.000121094399404128	1.41244679152651	1.01131828224102	"Down"
"C6orf223"	1.0021575422833	3.6784626566416	4.13568932681717	4.31309111477844e-05	0.000122801881338242	1.39814476704925	1.0021575422833	"UP"
"SEMA3D"	-1.08495122093023	5.09631654135338	-4.08657279564384	5.28971216438837e-05	0.000148070391562801	1.20586132459024	1.08495122093023	"Down"
"PRAP1"	-1.24742774312897	3.57760200501253	-4.08393517012315	5.34770638603034e-05	0.000149498064127202	1.19559515612489	1.24742774312897	"Down"
"PEG10"	-1.18662594608879	7.31505413533835	-4.05797447676106	5.95171037995666e-05	0.000164767693412427	1.094876226086	1.18662594608879	"Down"
"IGF2"	1.6721440909091	11.8645210526316	4.04555087728594	6.26319002643843e-05	0.000172664187900493	1.04688587649495	1.6721440909091	"UP"
"SCNN1B"	1.10413548625792	8.86069273182957	4.04498855019472	6.27764863596498e-05	0.000172951292586273	1.04471690293364	1.10413548625792	"UP"
"CSAG1"	-1.39387606236787	3.40177593984962	-4.04267393549621	6.33749685837849e-05	0.000174438453073665	1.03579203644882	1.39387606236787	"Down"
"SLC39A2"	-1.11898976215645	5.13673032581454	-4.03354048872073	6.57898947211607e-05	0.000180468559830047	1.00062051496477	1.11898976215645	"Down"
"MUC15"	-1.06978251057082	5.03468421052632	-4.02975076370424	6.68173600501067e-05	0.000183081493034939	0.986048369593655	1.06978251057082	"Down"
"AKR1C1"	1.01836062896405	9.81424035087719	4.02039293481859	6.94201212118737e-05	0.000189605715064715	0.950119971700688	1.01836062896405	"UP"
"CP"	1.56974844080339	6.67438746867168	4.02034731885414	6.94330413995215e-05	0.000189610728955973	0.949945022559922	1.56974844080339	"UP"
"SPOCK3"	1.12104289112051	3.51550501253133	4.01174801839217	7.19099107534643e-05	0.000195811991937084	0.916997147478021	1.12104289112051	"UP"
"WISP3"	1.179546897463	4.21857819548872	3.98764317135869	7.93077818160082e-05	0.000214014657792181	0.824987261319332	1.179546897463	"UP"
"CXCL1"	-1.1762063742072	7.34890175438596	-3.98562389029766	7.99592504997467e-05	0.000215543532842801	0.817302751601359	1.1762063742072	"Down"
"SCEL"	-1.28515650105708	4.63165914786967	-3.96816567613401	8.58073187088436e-05	0.00023046318006492	0.751014198870799	1.28515650105708	"Down"
"FOXJ1"	1.29681075581395	5.81204761904762	3.96793803476999	8.58861870189583e-05	0.000230638793586547	0.750151623280836	1.29681075581395	"UP"
"FOXE1"	-1.0924625845666	3.67575614035088	-3.93397160198911	9.84566196027234e-05	0.000261602816856817	0.621959038798074	1.0924625845666	"Down"
"CSAG3"	-1.20718910676533	4.32767368421053	-3.89178078530942	0.000116504652796969	0.000305429669079687	0.464146971584124	1.20718910676533	"Down"
"OLFM4"	-1.47526883192389	4.94189824561404	-3.88860124129037	0.000117984690872295	0.000308883704019205	0.452317946598794	1.47526883192389	"Down"
"PI3"	-1.58659617336152	6.71855789473684	-3.86993977808919	0.00012703647899807	0.000330457118269615	0.383071370071471	1.58659617336152	"Down"
"GUCA2A"	-1.0453859936575	2.45385789473684	-3.86466064892003	0.000129713998641583	0.000336316013721596	0.363538296317781	1.0453859936575	"Down"
"IL1A"	-1.06285815539112	7.28242706766917	-3.85698857560363	0.000133700513409052	0.00034568938669517	0.335195283976793	1.06285815539112	"Down"
"UPK3B"	1.1824619397463	9.80196315789474	3.85198762844008	0.000136361155494189	0.000351771064075344	0.316748369222955	1.1824619397463	"UP"
"RHBG"	1.08327319238901	5.43156290726817	3.83002329285366	0.000148650850341361	0.000380547956590739	0.235991939694609	1.08327319238901	"UP"
"SPRR2E"	-1.09266588266385	2.37759323308271	-3.8075073000321	0.000162331100291162	0.000412666934400449	0.153652489608096	1.09266588266385	"Down"
"C7"	-1.1869813372093	5.17394235588972	-3.78972805834355	0.000173964698562289	0.000440026881707347	0.0889539032952609	1.1869813372093	"Down"
"PRSS1"	1.20688101479916	2.20765739348371	3.78810596782591	0.000175064392850571	0.000442472148951222	0.0830651418677233	1.20688101479916	"UP"
"XIST"	-1.7532521141649	4.41006666666667	-3.78372635167493	0.000178066416091864	0.000449196890380095	0.0671773030292666	1.7532521141649	"Down"
"CYP2C18"	1.0111558192389	3.65753383458647	3.78157436130507	0.000179559245523776	0.000452428996012624	0.0593768393426259	1.0111558192389	"UP"
"SCNN1G"	1.06665837209303	7.67299473684211	3.77159635851477	0.000186636615081875	0.000468536239740323	0.0232628697967998	1.06665837209303	"UP"
"C10orf129"	1.09256658033827	2.84465238095238	3.7337641295871	0.000215934085500023	0.000534708811025389	-0.112858287229686	1.09256658033827	"UP"
"SLC6A14"	-1.07627378964059	4.53958070175439	-3.73297776068765	0.000216586735935125	0.000536014569575557	-0.115674093472966	1.07627378964059	"Down"
"UPK2"	1.38289413319238	9.75605764411028	3.71784187649842	0.000229516937959281	0.000565071494060371	-0.169764453209084	1.38289413319238	"UP"
"IGFL1"	-1.29789447674419	6.19828671679198	-3.6720982080662	0.000273155259514974	0.000664381326498385	-0.331989665907496	1.29789447674419	"Down"
"ACOXL"	1.02358462473573	5.08565463659148	3.66829625708312	0.000277113611109674	0.000672860955520524	-0.345388467266474	1.02358462473573	"UP"
"GSTA1"	1.36139820824524	4.4658977443609	3.63825528449393	0.0003103422841405	0.000745710789788929	-0.450802257886695	1.36139820824524	"UP"
"NLRP7"	-1.03090207716701	4.72783959899749	-3.63262283321531	0.000316975229231657	0.000760473810832641	-0.47047628098866	1.03090207716701	"Down"
"SPRR1B"	-1.36497860465117	6.27656365914787	-3.61790793852165	0.000334937985126267	0.000799867258630451	-0.521740461022313	1.36497860465117	"Down"
"DSG3"	-1.5895095718816	5.86483333333333	-3.60618773735511	0.000349924466529103	0.000832055591388218	-0.562432267196959	1.5895095718816	"Down"
"TBC1D3G"	1.14059055496829	3.3112373433584	3.58946361744451	0.000372402473895116	0.000880590285839938	-0.620283205979439	1.14059055496829	"UP"
"UGT1A8"	1.22679701374207	4.51460125313283	3.5686800413968	0.000402225590277497	0.000945249477577533	-0.691825082315554	1.22679701374207	"UP"
"CSAG2"	-1.09670563953488	3.03227067669173	-3.5379072554705	0.000450519746747489	0.00105008731269417	-0.797036377005485	1.09670563953488	"Down"
"EPS8L3"	1.05645589852009	3.66978721804511	3.51090861058868	0.000497312779708593	0.00115022071521028	-0.888639338046259	1.05645589852009	"UP"
"GBP6"	-1.05003662262156	5.47090200501253	-3.49543579159054	0.000526141718751439	0.00121067799851522	-0.940839374330697	1.05003662262156	"Down"
"LCN2"	-1.15977737843551	9.06593558897243	-3.49289785750883	0.000531017065020874	0.00122041890558203	-0.94938080846089	1.15977737843551	"Down"
"MAGEA12"	-1.27884504756871	3.28667769423559	-3.4705767070349	0.000575752850072176	0.00131160317663266	-1.02425141064496	1.27884504756871	"Down"
"ADH7"	1.24230029598309	2.89065137844612	3.39053963077733	0.000766783811252166	0.00170744648207232	-1.28899718295708	1.24230029598309	"UP"
"FAM83A"	1.04908901691332	9.11800952380952	3.37260980437241	0.00081700142781446	0.00180914257918371	-1.34750641585831	1.04908901691332	"UP"
"UCA1"	1.18202549682876	8.33649398496241	3.35187060784752	0.000878901618425706	0.00193295076945103	-1.41481782223933	1.18202549682876	"UP"
"UPK1B"	1.34644028541227	9.73909197994987	3.34374972108838	0.000904307900324416	0.00198397985673329	-1.44106819024057	1.34644028541227	"UP"
"UPK1A"	1.3754556871036	8.33766892230576	3.33533922874394	0.000931339162476531	0.0020377958190488	-1.4681912444976	1.3754556871036	"UP"
"MAGEA2"	-1.24186445560254	3.30518922305764	-3.30656752278774	0.00102959798321811	0.00223025238710003	-1.56048874563663	1.24186445560254	"Down"
"PTPRZ1"	-1.05990007399577	3.49509674185464	-3.25258280980281	0.00124041583351307	0.00264142328495886	-1.73162430376352	1.05990007399577	"Down"
"AIM2"	1.00207660147991	6.68685789473684	3.23386477562805	0.00132240297738484	0.002799631847914	-1.79033839563262	1.00207660147991	"UP"
"A2ML1"	-1.13452872093024	7.52112005012531	-3.16363778946311	0.00167681938435141	0.00348018349778151	-2.0077556429831	1.13452872093024	"Down"
"MAGEA3"	-1.37744515856237	4.8339335839599	-3.144261984716	0.00178901458286766	0.00368842755870004	-2.06694299091124	1.37744515856237	"Down"
"SPINK1"	1.58135894291754	8.60922832080201	3.12990240435102	0.0018765882238599	0.00384764690846787	-2.11058405293947	1.58135894291754	"UP"
"CYP1A1"	-1.25705627906977	4.33043784461153	-3.09832096652809	0.00208326793044113	0.00422482290671321	-2.20589589754395	1.25705627906977	"Down"
"BHMT"	1.19024332452432	5.61443984962406	3.06526336776279	0.0023218956477902	0.00466013691788094	-2.30467596927691	1.19024332452432	"UP"
"CALML3"	1.30715156976745	7.28549223057644	3.04187059464177	0.00250566880206032	0.00499498549446962	-2.37396573033569	1.30715156976745	"UP"
"CTAG2"	-1.00617123678647	2.43425413533835	-2.98324268979488	0.00302644361418389	0.00593084482348833	-2.5453949157503	1.00617123678647	"Down"
"SLC30A2"	-1.00735923890063	5.49548746867168	-2.97058001390834	0.00315120151072048	0.00615347637470143	-2.58200205799336	1.00735923890063	"Down"
