"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"LTA4H"	-0.033194793868919	10.9076827067669	-0.619542041404316	0.535911209025488	0.599404808525565	-6.72399585534165
"NUDT17"	-0.0534889376321361	4.93183759398496	-0.619245367326498	0.536106405881375	0.599554377151843	-6.72417811407568
"GLRA3"	0.0804205655391121	1.23686315789474	0.619232256617824	0.536115032907435	0.599554377151843	-6.72418616649734
"POMP"	-0.0301071511627882	11.0880170426065	-0.618540691493158	0.536570191656071	0.600024168037442	-6.72461067532193
"LIPT2"	0.0504548995771685	5.07604185463659	0.618414981154568	0.536652949806877	0.600077484599061	-6.72468779022859
"PCDHB16"	0.0994180391120567	6.24980802005012	0.617939062307245	0.536966317043228	0.600388641044608	-6.72497959297053
"COX17"	-0.0369571987315034	9.49375739348371	-0.61709424745078	0.537522810020463	0.600971580928761	-6.72549702667687
"RANGRF"	0.0525891860465162	8.90807994987469	0.616821577781221	0.537702483919961	0.601133173644523	-6.72566388106094
"FXC1"	-0.0299750951374307	8.94261228070175	-0.616717441041701	0.537771112132809	0.601170608034494	-6.72572758589334
"CABIN1"	-0.0334780972515887	10.5492015037594	-0.616584233850502	0.537858904794843	0.601229459937305	-6.72580905869712
"NHEJ1"	0.0329465750528559	7.65098220551378	0.616146318987696	0.538147571573842	0.601512830589529	-6.72607677443354
"PHF15"	-0.0622029016913359	9.360735839599	-0.615777566142226	0.538390708319419	0.601745276479059	-6.72630206128918
"COL6A4P2"	0.0687888054968282	1.90858972431078	0.615705700381382	0.538438099362064	0.601758926413659	-6.72634595147678
"KCTD14"	-0.105530967230448	5.96087318295739	-0.615625385021944	0.538491064879692	0.601778804196251	-6.72639499599216
"SMAP1"	-0.0285357505285528	9.52000952380952	-0.615450742852391	0.538606245089635	0.601868201496165	-6.72650161906528
"GAR1"	0.0285991860465167	9.07432305764411	0.614778797805984	0.539049522696907	0.602324197220804	-6.72691157544092
"LOC255167"	-0.104220983086681	2.03348195488722	-0.614406084529197	0.53929547822921	0.602559663657012	-6.72713877658433
"DMRTA1"	-0.148192426004226	3.19218671679198	-0.614104899426834	0.539494273143778	0.60271399227316	-6.72732227462082
"TUBGCP4"	-0.0377404386892213	7.79479448621554	-0.614090055596466	0.539504071652439	0.60271399227316	-6.72733131595235
"C8G"	0.0710168023255831	2.22349248120301	0.61373695689797	0.539737180763014	0.602895709408559	-6.72754632297774
"PEPD"	0.0407640433403849	10.5608786967419	0.613736896712615	0.539737220500565	0.602895709408559	-6.72754635961497
"ZNF836"	0.0384638107822397	6.78224185463659	0.613633728799534	0.53980533956919	0.602932428251424	-6.72760915677839
"SNX2"	-0.0322043868921895	10.1573288220551	-0.613106687908491	0.540153398238164	0.603281798789634	-6.7279297963092
"CTSW"	-0.101157463002113	7.29314436090226	-0.612883535681357	0.540300802288013	0.603407032965904	-6.72806547411582
"CMC1"	0.0343375369978816	7.71844661654135	0.612770183858152	0.540375684998527	0.603451264367724	-6.72813437377982
"MYCBP"	0.0293180761099432	9.87069598997494	0.612384884137315	0.540630261425105	0.603696145436246	-6.728368478891
"ISL2"	0.0869312209302313	4.85671177944862	0.611435366149964	0.541257886687643	0.604357533268853	-6.72894477125423
"RUNDC2C"	0.0802035095137414	3.69168120300752	0.610668894406297	0.541764785856769	0.604884043265185	-6.72940931603683
"PCDHA11"	0.153308266384776	2.04859899749373	0.609481873242583	0.542550280606241	0.605721518081866	-6.73012760044993
"SMOX"	-0.0671465116279046	7.96489072681704	-0.609203317212756	0.542734693696076	0.605869126678896	-6.73029595682138
"DYNC1LI2"	0.0280117811839311	11.2833604010025	0.609144128811559	0.54277388236779	0.605869126678896	-6.73033171978082
"TANC2"	0.052347795983076	10.4178353383459	0.609121673340114	0.542788750517601	0.605869126678896	-6.73034528697273
"DYRK4"	0.0618271987315051	8.17902080200501	0.608882037551219	0.542947430135985	0.606006703634749	-6.73049003951621
"BARX2"	-0.177030697674417	5.81598796992481	-0.608662830935311	0.54309260247968	0.606094685819627	-6.73062240198238
"SLC2A4RG"	-0.0423878911205158	10.6303067669173	-0.60865600922179	0.54309712055672	0.606094685819627	-6.73062652034121
"TRPV3"	0.117899619450317	3.34782857142857	0.608401403558209	0.543265761420166	0.606243337129191	-6.73078019620689
"DMXL2"	0.0459339270613128	8.84378145363408	0.608190409342777	0.543405535588066	0.606359758106292	-6.73090750027741
"TMOD3"	-0.0421767019027577	10.6119210526316	-0.607595715290556	0.543799590289143	0.606759884644581	-6.73126607375614
"PCDHB5"	-0.134242869978859	5.15624912280702	-0.607244970743335	0.54403206664878	0.606979685109186	-6.73147739262203
"SRRM4"	0.0898910147991541	1.09243634085213	0.607065743242652	0.544150879253156	0.60703649426536	-6.73158532775769
"LDHAL6A"	0.121489101479916	1.25216115288221	0.607061099465633	0.544153957854848	0.60703649426536	-6.73158812392987
"ZFAND2A"	-0.0421370983086611	8.21258145363409	-0.606879711120282	0.544274216438429	0.60713105617188	-6.73169732716458
"GLRX2"	0.0358494186046494	7.26819223057644	0.606616575753272	0.544448696015254	0.607280221711655	-6.73185568756172
"FCGBP"	0.13265222515856	7.75799498746867	0.606570967483012	0.544478940745449	0.607280221711655	-6.73188312860726
"KIAA1539"	-0.0417276374207169	8.92954661654135	-0.606424194582492	0.544576277613506	0.607349185347283	-6.73197142321556
"CABP1"	0.09661525369979	3.22279172932331	0.606262879407819	0.54468326863839	0.607418184254487	-6.73206844146051
"CUBN"	-0.06382203488372	3.7334045112782	-0.606223839321613	0.544709163244699	0.607418184254487	-6.73209191709467
"LOC100134868"	-0.07737149577167	2.00742807017544	-0.605276448668227	0.545337739020071	0.608079483976099	-6.73266114062696
"PPIAL4G"	0.0391780761099332	4.43325513784461	0.604898031882439	0.545588912346663	0.608319901877332	-6.7328882575463
"ADRB1"	0.135634154334038	4.54465864661654	0.604639761735323	0.545760371668673	0.608471414831801	-6.73304318385709
"INTS1"	-0.0297744238900641	11.6860629072682	-0.603712438257702	0.546376220334415	0.609118328013588	-6.73359890523209
"TBCB"	0.0310431765327657	10.7431468671679	0.602797825389216	0.546983966054052	0.609693488372386	-6.73414617549756
"FAIM"	-0.0361058192388981	8.13282155388471	-0.602776955683313	0.54699783756057	0.609693488372386	-6.73415865348732
"BLZF1"	-0.0440822621564472	8.85381303258145	-0.602775112515081	0.546999062671051	0.609693488372386	-6.73415975549618
"CTSS"	0.0700074947145932	10.7619553884712	0.602206519342473	0.547377058216332	0.610075055893183	-6.73449955019468
"PKNOX2"	-0.118377647991546	4.12371629072682	-0.601665757540539	0.547736672014975	0.610436087789964	-6.73482241572486
"SAP30BP"	-0.024082145877383	10.5534298245614	-0.601607049889228	0.547775720439065	0.610439835428707	-6.73485745010708
"UBQLNL"	0.0819681712473583	3.1774343358396	0.601378331037327	0.547927862176917	0.610569605263393	-6.73499390784148
"KARS"	-0.02742013213531	11.8914385964912	-0.601227554072815	0.548028169131345	0.610641601169931	-6.73508383573371
"KCNQ1OT1"	-0.0827295031712492	6.04932932330827	-0.60087829393921	0.548260555390028	0.610856072168272	-6.73529205846928
"PFDN2"	-0.0443512420718797	10.7532285714286	-0.600830936883704	0.548292068985833	0.610856072168272	-6.73532028261279
"VPS26B"	0.0246151955602496	10.1753869674185	0.600647947622531	0.548413847023408	0.610951954880001	-6.73542932078934
"C22orf36"	-0.0700192970401643	6.36721478696742	-0.60040344110907	0.548576585274856	0.611093453224257	-6.73557496362868
"IKBKG"	0.0308762896405899	9.31155438596491	0.600035739698926	0.548821364438924	0.61132631764617	-6.73579387734471
"SF3A2"	-0.0314094661733613	10.8396543859649	-0.599854224796593	0.548942219020704	0.611421122448767	-6.73590189421342
"TOMM7"	0.0364018816067659	10.8584050125313	0.599695668757901	0.549047798128637	0.611498901932969	-6.73599622190416
"CORIN"	-0.0880072568710331	4.07259047619048	-0.598307257434306	0.549972741179678	0.612489173868462	-6.73682114818056
"RNF219"	-0.0378355866807638	8.51265288220551	-0.597401582101356	0.550576506251993	0.613121653274304	-6.7373582276994
"ZC3HC1"	-0.0254633509513678	8.52758245614035	-0.597281638019909	0.550656491074036	0.613170806946521	-6.73742929549895
"FMO3"	-0.126263546511627	4.01281879699248	-0.596861218427391	0.550936893581349	0.61344311017396	-6.73767828490327
"FYTTD1"	0.0312323837209227	10.6627328320802	0.596096050065144	0.551447410136761	0.613971582777886	-6.73813099929368
"CDYL2"	0.0837454756871114	5.11747293233083	0.595902854147427	0.551576346393475	0.614075169632723	-6.73824521263402
"ZNF611"	0.0501503541226178	7.17764987468672	0.595793709046357	0.551649194882207	0.614116304025448	-6.73830972057248
"BCL7B"	0.0238411257928259	10.1547343358396	0.595685029558116	0.55172173731404	0.614157092372875	-6.73837394160031
"ESPNL"	-0.11027072410148	3.01895413533835	-0.595285239585604	0.551988633452163	0.61441420899484	-6.73861008538441
"TMEM31"	-0.060982441860465	1.20113634085213	-0.594898248904651	0.552247045505453	0.614661849204	-6.73883851827797
"DZIP3"	-0.042381189217755	7.90152280701754	-0.593874810670965	0.552930730945743	0.615382764057116	-6.73944191885489
"C6orf130"	-0.035529170190264	8.19189348370927	-0.592605043705613	0.553779549541787	0.616287357651539	-6.74018910878417
"HPRT1"	0.0383211997885873	9.7439320802005	0.592255202827085	0.55401352497869	0.616507634548886	-6.74039469090888
"RPL23AP53"	0.0385622621564465	6.53352606516291	0.592071035659376	0.554136716470672	0.616604610157244	-6.74050286707176
"HCG11"	0.0943929915433364	7.06187493734336	0.591148209945838	0.554754207555365	0.617251559414731	-6.74104441093662
"SPINK5"	-0.155910866807611	6.32816666666667	-0.590765579215353	0.555010336550745	0.617496378343873	-6.74126870367743
"CYYR1"	-0.0599711892177641	7.11214812030075	-0.589962024485079	0.555548416417709	0.618054839440773	-6.7417392642281
"IMPG2"	-0.0509212420718814	1.24057293233083	-0.58960163302384	0.555789826364951	0.618283200221034	-6.74195010129393
"C2orf76"	-0.0376681553911222	5.62619398496241	-0.589353020893623	0.555956390343346	0.618428275017121	-6.74209546999031
"C1orf174"	-0.0220202959830864	9.14525764411028	-0.588826707482118	0.556309087961445	0.618755118554734	-6.74240301448815
"TMED7"	-0.0363152484143736	10.6235275689223	-0.588806606009928	0.556322560702199	0.618755118554734	-6.74241475508776
"FLII"	0.031073990486254	11.7511203007519	0.588736619001151	0.556369469797475	0.618767060032222	-6.74245562904435
"GPR12"	-0.10429006871036	1.13047969924812	-0.588678233499716	0.556408604413526	0.618770354121556	-6.74248972375393
"DTX2"	-0.0389331236786372	10.1450882205514	-0.588344491629063	0.556632330671556	0.618978914936465	-6.74268455036085
"ALKBH5"	-0.0262795613107816	10.8952807017544	-0.588135289848406	0.556772593025223	0.619094642244505	-6.74280661866666
"ATP8A2"	0.0938356765327675	2.27508997493734	0.58692943795757	0.557581410703071	0.619953695904241	-6.74350938304464
"GNL3L"	-0.0289349101479921	9.50831002506266	-0.586716388895264	0.55772437168444	0.620072345121151	-6.74363339729073
"MEP1A"	-0.0892044027484142	1.42914987468672	-0.586654292741019	0.557766043048084	0.620078373456848	-6.74366953453282
"TLR2"	0.0811429122621661	7.90848947368421	0.586468376142814	0.557890816679967	0.62017678126641	-6.74377770702068
"ZNF689"	-0.0569771353065551	6.39448496240601	-0.586326814171369	0.55798583186709	0.620242097596884	-6.74386004955227
"SYCP2L"	-0.0780486522198733	1.15444461152882	-0.585930761811629	0.558251700793941	0.620497309537437	-6.74409031641
"BLVRB"	-0.0490292389006335	10.2341380952381	-0.585574125246522	0.558491162885454	0.620723138998023	-6.74429753381755
"ZNF598"	-0.0268289852008454	9.96044711779449	-0.585420716134166	0.55859418418608	0.620797304748381	-6.74438663074522
"NAA20"	0.033684952431285	10.4638528822055	0.585359530478611	0.558635275763641	0.620802639330399	-6.74442215964267
"TRPA1"	-0.127410813953492	5.3114679197995	-0.584140216060943	0.559454460474607	0.62167259977125	-6.74512941034279
"EP400"	0.0286776744186028	10.3701553884712	0.583903747305071	0.559613397452652	0.62180881954044	-6.74526640115186
"CNPY2"	-0.0313711627906965	10.8306268170426	-0.583625720384385	0.559800294902114	0.621976087593892	-6.74542739656524
"NKX3-2"	-0.0998578488372104	2.67859298245614	-0.583498636905331	0.559885734077836	0.622030614219359	-6.74550096055746
"YTHDF3"	-0.0278106025369897	10.3573879699248	-0.583440927240569	0.559924534813441	0.622033322023556	-6.74553436129789
"ACSL1"	-0.064681802325584	10.835305764411	-0.583316289676002	0.560008338572821	0.622086021145962	-6.74560648678279
"GCK"	-0.0822798308668078	1.89469072681704	-0.583198160866516	0.560087771611183	0.62213385851824	-6.74567483157079
"AKR1B1"	-0.0871339376321405	11.4106248120301	-0.582853474657665	0.560319579363192	0.622350933354117	-6.74587417477506
"UTP3"	0.0247194556025345	9.48515889724311	0.582258898767343	0.56071955211012	0.622754749928302	-6.74621776076959
"MEIS3"	-0.105862832980971	6.50541203007519	-0.582178190059868	0.560773855762671	0.622774626804924	-6.74626437271137
"IFT20"	-0.0336764006342527	9.27160701754386	-0.581898210596359	0.560962255587486	0.622922053153352	-6.74642602008933
"RGS7BP"	-0.0875952748414377	1.75082255639098	-0.581872681491329	0.560979435801905	0.622922053153352	-6.74644075556897
"SLCO1B1"	-0.0925312420718811	1.13848721804511	-0.581023057326548	0.561551349577684	0.623516641949621	-6.74693079315061
"FKBPL"	-0.0351567600422857	7.82640877192982	-0.580868970714807	0.561655101343753	0.623591365196744	-6.74701958908217
"UCP3"	-0.062535507399577	4.46565714285714	-0.580730846247765	0.561748113160404	0.623654155225978	-6.74709916647859
"MPP3"	-0.0858447093023234	5.34829147869674	-0.58055522019367	0.561866389012411	0.623744983480193	-6.74720032231237
"ERN1"	-0.0814227589851999	5.90418270676692	-0.580097905678226	0.562174425412974	0.62404644523779	-6.7474635797247
"DDX3X"	0.0296090486257814	12.4546233082707	0.579952311819623	0.5622725112255	0.624090713568147	-6.74754734873889
"NR2C2AP"	-0.0331342917547524	9.43568145363409	-0.579930402469945	0.562287272156687	0.624090713568147	-6.74755995270506
"CCDC17"	0.0626853224101476	4.07185914786967	0.579501607626556	0.562576200842191	0.624358468831338	-6.7478065332401
"MAGEF1"	-0.0361460095137449	10.2027543859649	-0.579464051021667	0.562601510497267	0.624358468831338	-6.74782812167402
"TMEM183A"	0.0213211152219834	10.1517724310777	0.579044513175963	0.562884277445358	0.624631751539429	-6.74806918709991
"C6orf120"	-0.0288034619450297	9.3001694235589	-0.57893896445186	0.562955427728405	0.624670183362876	-6.74812980769816
"KCNA7"	0.0700386416490488	1.59598671679198	0.578534178298374	0.563228334018336	0.624863498052875	-6.74836218931069
"HSPB9"	-0.0743575581395346	2.36580776942356	-0.578532674233669	0.563229348176179	0.624863498052875	-6.74836305246892
"C18orf25"	0.0323101638477734	9.2267290726817	0.578445674177691	0.563288011910105	0.624863498052875	-6.74841297657145
"KLHL20"	0.0391643128964052	8.16862882205514	0.578439090483805	0.563292451384698	0.624863498052875	-6.74841675425253
"WDR8"	0.0260737473572803	9.39989674185464	0.578409672871101	0.563312288289103	0.624863498052875	-6.74843363336466
"SERTAD3"	0.0322665750528532	9.57928847117794	0.577876785044921	0.563671684088913	0.62522162028433	-6.74873924309547
"TRIM59"	-0.0464479281183987	7.8615962406015	-0.577575660570512	0.563874820649718	0.62540638540064	-6.74891181281685
"AGPAT2"	0.0623104492600337	10.7253568922306	0.577193148933544	0.564132911478388	0.625652073635198	-6.74913089476555
"LMTK2"	0.0685927167018967	7.92704060150376	0.576967237118481	0.564285367034063	0.625780582721859	-6.74926021675917
"KIAA1024"	0.0670439482029623	4.65657042606516	0.576799001968935	0.564398912687494	0.625865927682631	-6.74935648922502
"SOX2OT"	-0.0860091754756871	1.94702781954887	-0.576629822312631	0.564513106939799	0.625951980768277	-6.74945327391917
"NTN5"	-0.0896966754756883	2.73560701754386	-0.576390289238592	0.564674807995227	0.626090696497689	-6.74959025808556
"CTDSPL2"	0.0363237103594116	8.93970877192982	0.576234066891823	0.56478028071425	0.626167054371506	-6.74967956790268
"BCORL2"	-0.0893115274841436	1.29093859649123	-0.576133717328389	0.564848036226123	0.626191135298457	-6.74973692339438
"MSL3L2"	-0.0797919238900588	7.08820576441103	-0.576093467378012	0.564875213889308	0.626191135298457	-6.74975992573164
"CHURC1"	0.0302494767441797	9.70040025062657	0.575249983968218	0.565444897856661	0.626782038798344	-6.75024159672784
"FBXO4"	-0.0402586152219868	7.67715463659148	-0.575006989023419	0.565609066676759	0.626923391082268	-6.75038022820559
"C17orf62"	-0.0297106078224108	10.9103187969925	-0.574871615480588	0.565700535808802	0.626984149640104	-6.7504574350434
"CD44"	-0.092220761099373	12.2893413533835	-0.574310148749476	0.566079983490939	0.627364055561775	-6.75077745949954
"CSNK1A1L"	-0.0479982029598311	1.38765463659148	-0.573976771166216	0.566305343092519	0.627573153598123	-6.75096733012806
"MAK16"	0.0337691754756939	8.78877117794486	0.573517840940125	0.56661564557071	0.627876351177856	-6.75122852749242
"SH3BGR"	0.0575096934460877	5.43125588972431	0.57284112320031	0.56707335282375	0.628342840614268	-6.75161329676074
"NCBP2"	-0.0230915539112058	11.0379303258145	-0.572699820166622	0.567168947492538	0.628408058540537	-6.75169358183233
"SSTR1"	-0.0964424841437634	2.53139022556391	-0.572404224360654	0.567368949739099	0.628588941336595	-6.75186146849138
"FZD4"	0.0563260306553932	8.66325639097744	0.572256553333652	0.567468877715868	0.62865893544509	-6.75194530734756
"C7orf40"	0.0364496300211421	8.8769656641604	0.571653638777518	0.567876953639791	0.629070273861045	-6.75228738241045
"MFSD4"	0.087560015856238	5.43879147869674	0.570731361600382	0.568501459153312	0.62972129510306	-6.75280995740288
"NSUN5"	0.0353158509513722	9.63266315789474	0.570463904063254	0.568682625448434	0.629881183043312	-6.75296134497148
"FLAD1"	0.0285828435517939	10.3457498746867	0.570249145225406	0.568828115548829	0.630001537363436	-6.75308285249435
"EGF"	-0.119347573995769	2.5776343358396	-0.570127358048357	0.568910629181676	0.630052131476223	-6.75315173766617
"C11orf46"	-0.0276324947145952	8.35101077694236	-0.569721050944788	0.569185953161424	0.630295689135778	-6.7533814465352
"MRPS7"	-0.0233524524312774	10.6760588972431	-0.569694061045693	0.569204244462148	0.630295689135778	-6.75339669969274
"LPGAT1"	-0.0306967071881648	10.4576962406015	-0.569625096761451	0.569250983466016	0.630306642706303	-6.75343567111127
"DNAJC2"	0.0275435412262173	9.82036591478697	0.569518806953719	0.56932302261175	0.630345606782951	-6.75349572579736
"PAPOLG"	-0.0329843446088791	8.24417944862155	-0.569103227789474	0.569604728117602	0.630616690128775	-6.75373042432419
"ATOH7"	-0.0664896353065538	1.76648621553885	-0.569011288928247	0.569667059035914	0.630644881689642	-6.75378232373323
"PPP1CA"	0.0288809038054865	12.4235238095238	0.568311053259436	0.570141898326765	0.631129703797168	-6.75417733148832
"HSP90AA1"	0.0342448995771765	14.6266573934837	0.568182795102656	0.570228892438671	0.631185158150376	-6.75424963017699
"FRG1B"	-0.0382133773784394	7.43733859649123	-0.566965750869784	0.571054697218859	0.632058340383424	-6.75493486311612
"C19orf61"	-0.0304762579281288	9.92024436090226	-0.566742824415315	0.57120602209101	0.632184925846844	-6.75506021853273
"IQSEC3"	-0.111620058139534	3.86793383458647	-0.566461722042191	0.57139686470256	0.632355228543831	-6.75521821711744
"DHFRL1"	-0.0448662737843559	7.28018897243108	-0.565368391981858	0.572139424448506	0.633136045712003	-6.75583199856934
"MRPL23"	-0.0479144397462949	9.41834060150376	-0.565189096985388	0.57226124059691	0.633229884316627	-6.75593253948464
"GIYD2"	-0.0499084830866785	9.57585614035088	-0.564946885781679	0.572425822749753	0.633371030010173	-6.75606831054332
"ZSCAN18"	0.0994786680761077	9.03478120300752	0.564858004214478	0.572486223301279	0.633396891261347	-6.75611811837457
"KCNF1"	0.128939545454547	3.61164862155388	0.564785723487797	0.57253534478906	0.633410270855107	-6.75615861758747
"CLPP"	0.0294354281183917	10.0659711779449	0.564341508656761	0.572837274252264	0.633703318460792	-6.75640739951726
"WDR35"	0.038946812896393	8.01493634085213	0.564249774821815	0.572899634494324	0.633731320981629	-6.75645875058383
"GPR62"	-0.0613932663847789	1.83789598997494	-0.56405968797569	0.573028864955648	0.633833285737556	-6.75656513149258
"ZNF789"	0.0480117970401706	6.54523909774436	0.563324389907035	0.573528887699217	0.634345348052684	-6.75697629947883
"RREB1"	0.0460241860465089	9.5958	0.563063915313663	0.573706067311961	0.634489928415813	-6.75712182463881
"CDKN2AIP"	0.034345718816061	8.2472977443609	0.562979502727435	0.573763491892317	0.634489928415813	-6.75716897088708
"CCDC43"	0.0245903276955577	9.19489022556391	0.562968640174915	0.573770881717772	0.634489928415813	-6.7571750373442
"C10orf79"	-0.0719719873150106	2.93109649122807	-0.562705129280018	0.573950162798348	0.634647154804689	-6.75732216562002
"EN1"	0.163391802325582	3.16085087719298	0.562540298278446	0.574062320012602	0.634730143244495	-6.7574141621489
"ZNF570"	-0.0590751955602569	5.24036290726817	-0.562136942448478	0.574336822428	0.634992611456397	-6.75763917218085
"SLC22A15"	-0.0602320771670186	6.49599122807018	-0.561116605332155	0.575031487622763	0.635701916071267	-6.75820764276163
"ZNF22"	-0.034140470401697	9.03314711779449	-0.561085460578581	0.57505269784209	0.635701916071267	-6.75822497853088
"FKRP"	0.0257897198731474	8.41801979949875	0.560309907110302	0.575580985444743	0.636244803684509	-6.75865635668905
"ABHD1"	0.0741374999999995	2.53838195488722	0.560171862509845	0.575675042090106	0.636307655078402	-6.7587330773664
"GRIN1"	0.0858062737843568	2.86195438596491	0.559806774478366	0.575923829818581	0.636541515337382	-6.75893589039579
"ASAH2B"	-0.0770758350951377	2.1692022556391	-0.559261837274217	0.576295269774965	0.636910898357058	-6.75923836731967
"CGB2"	0.0720106976744184	1.76753558897243	0.558885541829974	0.576551826379568	0.637153274891717	-6.75944706501231
"UTP11L"	-0.0202135412262141	9.57399448621554	-0.558075204901854	0.577104494090716	0.637722834361485	-6.75989601080216
"NUDT15"	-0.0308435412262167	9.17827919799499	-0.557900307791125	0.577223810654712	0.637813481368097	-6.75999282259497
"TCEA1"	0.0268501902748461	10.5773127819549	0.557543616809457	0.577467184966517	0.63804118757507	-6.76019016988091
"C22orf31"	-0.0707590221987293	1.60359072681704	-0.556324320570033	0.578299490691543	0.638919530308695	-6.7608638212293
"ARL10"	-0.0821198255813922	3.72382005012531	-0.555897625403852	0.578590891426413	0.639158557924726	-6.761099219046
"AIFM2"	-0.0493301744186052	8.94951027568922	-0.555843616956216	0.578627780075632	0.639158557924726	-6.76112900139521
"CASC1"	-0.0592310835095136	2.2354954887218	-0.555843392539788	0.578627933358021	0.639158557924726	-6.76112912514107
"DPY30"	-0.0245289957716697	9.71564962406015	-0.5548906930511	0.579278825011928	0.639836222680573	-6.76165400533153
"PPM1E"	-0.0705295983086662	3.30208020050125	-0.554313115253218	0.57967359852397	0.640202154677056	-6.76197177827849
"CS"	-0.0225522357293855	11.7566671679198	-0.554296474251171	0.579684974499761	0.640202154677056	-6.76198092896221
"KRT36"	0.0666477748414376	1.09447744360902	0.554241043207287	0.579722868541762	0.640202671999702	-6.76201140783746
"CASP2"	-0.027737996828753	10.2158308270677	-0.554062672198777	0.579844815319104	0.640296004831747	-6.76210946485531
"RBM26"	0.0302663530655334	9.35310751879699	0.553930193555116	0.579935394710413	0.640354690286363	-6.76218227277958
"MUSTN1"	-0.0747325634249485	5.14042380952381	-0.553290231674258	0.580373048484379	0.640796576994371	-6.76253373971514
"PSEN1"	0.0200270877378532	10.7333062656642	0.552942600863039	0.580610849504209	0.641017761173293	-6.76272448845742
"SEPP1"	0.0858724418604755	10.2340446115288	0.551593442725833	0.581534190844077	0.641995732079947	-6.76346365219202
"C13orf37"	-0.0375453805496946	9.14092631578947	-0.551385596419197	0.581676498632778	0.642099391829572	-6.76357736474548
"NOXO1"	0.0630046194503171	3.2859365914787	0.551346657336822	0.581703161182209	0.642099391829572	-6.76359866352803
"LOC285830"	0.0716221194503142	4.45208696741855	0.551181728194893	0.581816098588268	0.64218261597954	-6.76368885932321
"LOC100128640"	0.0638363847780088	4.89742857142857	0.55028417011643	0.582430893556534	0.64276286308385	-6.76417924002175
"ISG15"	-0.0786625369978928	11.2611684210526	-0.55026912565215	0.582441201066526	0.64276286308385	-6.76418745276237
"ZNF584"	0.0303304968287508	7.51451403508772	0.550212802509842	0.582479790860118	0.64276286308385	-6.76421819745363
"WDR85"	-0.0395810782241028	8.93856140350877	-0.550194833769201	0.582492102392485	0.64276286308385	-6.76422800525413
"KCTD2"	-0.024178377378437	9.81929824561404	-0.550054965377711	0.582587939332861	0.642827148953617	-6.76430433808385
"HPDL"	-0.102328948202958	4.87939072681704	-0.549270671221376	0.583125469540872	0.643378759156744	-6.76473200570807
"LAMB2L"	0.0595637103594062	3.87341228070175	0.54691987856173	0.584738016885297	0.645116318403089	-6.76601021890659
"C1orf229"	0.0610679968287515	2.59311353383459	0.545999520880328	0.585369910941643	0.645771810690555	-6.76650916043342
"SRGAP3"	0.0789788530655358	7.31170977443609	0.545022669874624	0.586040939927873	0.64644783340432	-6.76703781004749
"NFKBIL1"	0.030382114164901	9.15519498746867	0.544997428619341	0.586058283668549	0.64644783340432	-6.76705145751469
"EDC4"	-0.0233548890063435	10.7814082706767	-0.544670080947177	0.586283232049671	0.646654263166011	-6.76722839101671
"C5orf32"	-0.0533634619450361	9.79068395989975	-0.543791379494956	0.586887261075415	0.647267209228012	-6.76770280986283
"ACVR1C"	-0.120615729386889	4.65084586466165	-0.543751573126195	0.586914631260124	0.647267209228012	-6.76772428357161
"PRAF2"	0.0428342970401676	9.58496290726817	0.54340756063547	0.5871511931433	0.647486353140104	-6.76790979712202
"LOC100190939"	0.0393246775898533	6.79215238095238	0.542310510723613	0.587905880743578	0.648260699453738	-6.76850061362144
"FIGF"	0.0924441120507402	2.9413969924812	0.542200920932843	0.58798129498217	0.648260699453738	-6.7685595677344
"LOC401052"	0.0505297621564518	5.84088822055138	0.542138123130021	0.588024511327225	0.648260699453738	-6.76859334461392
"CYCS"	-0.0276399207188156	11.5617989974937	-0.542127363244958	0.588031916239072	0.648260699453738	-6.76859913161134
"LYPD5"	-0.072212452431291	7.09212380952381	-0.542111451899076	0.588042866445905	0.648260699453738	-6.76860768901279
"HSD3B1"	-0.150418387949259	2.47968220551378	-0.541701534914643	0.588325004407069	0.648472240605034	-6.76882806311446
"ADH1A"	-0.0713798942917543	1.20150601503759	-0.541645727937754	0.588363420128873	0.648472240605034	-6.76885805244387
"SEC23IP"	0.0346859143763254	9.64331353383459	0.541644686823888	0.588364136809112	0.648472240605034	-6.76885861188413
"KIAA0649"	0.0414082399577165	9.33103784461153	0.541559448069297	0.588422814695232	0.648472240605034	-6.76890441110149
"MAP1S"	0.0284903435518089	9.88754962406015	0.541557286843713	0.588424302506217	0.648472240605034	-6.76890557224546
"ANAPC11"	-0.0325724788583361	11.0228516290727	-0.541183337520722	0.588681759509828	0.648685235753753	-6.76910641127255
"ITGA2"	0.0787060517970382	9.81927042606516	0.541166406392902	0.588693417505043	0.648685235753753	-6.76911550128893
"LOC727896"	-0.0401162367864654	4.83184461152882	-0.540627662755607	0.589064427434499	0.649029426330315	-6.76940459472818
"LSM1"	-0.0339455813953382	9.36504636591479	-0.54060264339655	0.589081659838915	0.649029426330315	-6.76941801329734
"HSF2"	-0.0303072780126765	7.98421503759398	-0.538464882709527	0.590554931432892	0.650610720492758	-6.77056226298662
"SLC25A26"	0.0275205285412259	8.63222030075188	0.537767369582029	0.591036001674853	0.651098779279369	-6.77093463167326
"ZNF286B"	0.0535494714587701	4.54720476190476	0.536924369855503	0.591617654360638	0.651690377096806	-6.77138402540896
