ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL,GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL,10,-0.824759796,-1.712268422,0.000853304,0.008517589,0.006307384,1179,"tags=80%, list=8%, signal=74%",3958/10875/3683/10859/3109/54518/84868/3383
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,12,-0.790172721,-1.695375097,0.000855424,0.008521603,0.006310357,1135,"tags=50%, list=8%, signal=46%",4049/1236/7124/940/695/2209
GOBP_REGULATION_OF_WOUND_HEALING,GOBP_REGULATION_OF_WOUND_HEALING,113,-0.499759015,-1.586991151,0.000891198,0.008860185,0.006561081,2562,"tags=37%, list=18%, signal=31%",3170/3848/2155/6915/710/7852/150/2303/51330/10019/5627/5329/5156/64094/5345/10979/59/2247/5592/7128/2149/1906/2048/7124/5328/7057/64581/2152/10855/114897/4638/301/4921/857/5055/5270/11117/1365/348/135228/7448/2191
GOBP_MYELOID_CELL_DIFFERENTIATION,GOBP_MYELOID_CELL_DIFFERENTIATION,352,-0.408143131,-1.373234583,0.000906675,0.008978076,0.006648381,3379,"tags=32%, list=23%, signal=26%",3725/81570/1028/3717/4609/6772/7704/4352/4094/85477/169200/84959/2811/7067/28514/5971/4208/9398/920/972/10234/652/2113/5457/3204/29127/9370/54892/8444/3696/7071/4853/9290/4151/814/4602/140685/5305/9173/9258/2313/1053/4067/1943/139716/29887/3059/9846/7066/10019/51176/1435/9770/87/116071/1021/5293/29909/10272/1441/50604/3123/4739/3458/9935/2316/115727/4254/8651/10320/497189/1236/4982/7124/146433/2124/54209/55509/10859/133396/1437/23601/1436/7305/6688/3205/10100/1880/10537/4015/6422/3589/126014/4495/3662/6348/1230/8111/3071/714/11025/2200/4057/135228/3394/6363/56975/3624/1030/7130/1440/11006/4920/4318
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,50,-0.58565558,-1.699882432,0.000979581,0.009579007,0.007093378,1847,"tags=38%, list=13%, signal=33%",9308/7535/3123/3458/50943/8651/3122/3561/54440/864/942/114548/3594/7292/301/941/3071/6363/11006
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,45,-0.593337612,-1.693336415,0.001008261,0.009827078,0.007277077,2834,"tags=53%, list=19%, signal=43%",972/3108/913/912/909/911/910/3111/3127/3123/50856/3120/3113/3119/3122/10437/3115/3109/3112/2213/3118/2207/2209/3117
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,24,-0.685632738,-1.748851048,0.001020658,0.009928404,0.007352111,1145,"tags=38%, list=8%, signal=35%",6278/1906/1236/7060/3071/719/728/6363/6366
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,44,-0.613788495,-1.743905102,0.001118452,0.010609259,0.007856292,3515,"tags=61%, list=24%, signal=47%",3142/10068/3593/5971/26022/3718/10865/8809/9173/51176/246778/30009/3554/3123/6556/6693/729230/6504/10148/9466/3594/7292/301/84868/941/3553/6363
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,14,-0.766935547,-1.723034442,0.001199968,0.011317569,0.008380805,1375,"tags=64%, list=9%, signal=58%",4317/120892/26228/7124/54209/26471/6348/3553/3569
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,46,-0.592405777,-1.692597443,0.001227711,0.011549649,0.008552663,1558,"tags=59%, list=11%, signal=53%",5154/3976/891/3725/4609/890/972/25/1956/990/1021/183/56034/2099/1869/5156/57124/2621/5159/7472/3690/4804/4921/3479/8877/2335/2069
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,14,-0.764624842,-1.717843103,0.001314375,0.012165323,0.009008578,1233,"tags=64%, list=8%, signal=59%",2294/11314/729230/3598/6688/2213/8832/3162/3071
GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,21,-0.706998536,-1.748720787,0.001388146,0.012687113,0.00939497,1674,"tags=48%, list=11%, signal=42%",84106/11027/57126/1776/7305/6688/2207/3689/3684/306
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,14,-0.762445292,-1.712946419,0.001390938,0.012687113,0.00939497,611,"tags=43%, list=4%, signal=41%",3725/25833/6351/6352/6348/8091
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE,GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE,14,-0.760407713,-1.708368695,0.001467501,0.013285171,0.00983784,1685,"tags=50%, list=12%, signal=44%",338339/50856/5919/64581/6688/5322/26253
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,55,-0.559403177,-1.646806959,0.001478015,0.013355981,0.009890275,1480,"tags=55%, list=10%, signal=49%",3821/54542/722/53833/3135/3718/1379/79987/9173/30009/725/259307/50943/84695/3824/339390/64127/10859/6504/9466/5788/7292/64092/2213/84868/3071/1378/3575/1380/11006
GOBP_DENDRITIC_CELL_DIFFERENTIATION,GOBP_DENDRITIC_CELL_DIFFERENTIATION,42,-0.605876574,-1.704405164,0.001582311,0.014093082,0.010436108,2600,"tags=62%, list=18%, signal=51%",5971/3135/3958/3696/4853/814/140685/4067/116071/3956/2322/1236/54209/55509/10859/2621/1437/6688/558/10537/2213/28959/3662/3394/6363/10288
GOBP_REGULATION_OF_B_CELL_PROLIFERATION,GOBP_REGULATION_OF_B_CELL_PROLIFERATION,58,-0.567903654,-1.675652974,0.001627145,0.014287201,0.010579855,2973,"tags=52%, list=20%, signal=41%",4208/79915/972/100/596/8660/22806/5618/5585/23529/4067/23495/10673/7293/11314/2048/4773/54440/4332/7305/115352/1880/5788/2213/1493/695/933/3071/3586/952
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION,14,-0.75664659,-1.699918776,0.001646149,0.014428528,0.01068451,1814,"tags=57%, list=12%, signal=50%",3670/11027/53342/5047/10125/941/8832/3553
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,53,-0.570111345,-1.673810745,0.001652562,0.014459192,0.010707217,2834,"tags=47%, list=19%, signal=38%",972/652/100/596/8660/3718/171558/9212/5588/3059/3620/6480/939/4254/1236/64127/10859/5133/2621/558/6352/6387/6363/3575/6366
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS,GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS,12,-0.773426042,-1.659443836,0.0016668,0.014558088,0.010780451,951,"tags=75%, list=7%, signal=70%",596/4067/1236/10859/2621/558/6387/6363/6366
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,20,-0.708763385,-1.739710786,0.001674038,0.014595615,0.01080824,714,"tags=35%, list=5%, signal=33%",942/114548/3594/7292/301/941/6363
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,23,-0.685511727,-1.738829414,0.001684926,0.014664765,0.010859447,1106,"tags=35%, list=8%, signal=32%",53342/923/7124/64127/64581/10333/115362/3569
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,13,-0.769689986,-1.698715561,0.001709027,0.014848482,0.010995491,1633,"tags=46%, list=11%, signal=41%",56253/2615/50943/29126/80380/11006
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,62,-0.554576309,-1.648794817,0.001746241,0.015118853,0.011195705,2075,"tags=26%, list=14%, signal=22%",171389/9258/2099/409/7096/11314/23643/81793/79931/2672/10333/330/146722/3662/695/51311
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,11,-0.794958479,-1.684597847,0.001764253,0.015248191,0.011291481,1100,"tags=55%, list=8%, signal=50%",54/7043/7042/64127/558/7291
GOBP_REGULATION_OF_T_CELL_MIGRATION,GOBP_REGULATION_OF_T_CELL_MIGRATION,44,-0.602672788,-1.712322989,0.001827156,0.015628484,0.011573093,2452,"tags=45%, list=17%, signal=38%",1235/347/131450/124976/11151/4345/6693/6278/729230/1893/6364/9466/199/3676/6352/6387/3690/3627/10563/6366
GOBP_DENDRITIC_CELL_MIGRATION,GOBP_DENDRITIC_CELL_MIGRATION,32,-0.633776419,-1.692467839,0.001943982,0.016318264,0.012083884,2727,"tags=56%, list=19%, signal=46%",51676/5294/1235/3577/91662/7852/729230/1236/1234/6504/2621/6688/6352/1880/1230/56833/6363/6366
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY,GOBP_NEUTROPHIL_MEDIATED_IMMUNITY,32,-0.633679903,-1.692210099,0.001943982,0.016318264,0.012083884,2075,"tags=38%, list=14%, signal=32%",171389/84106/54210/57126/6372/1776/1511/6688/3689/3684/306/3569
GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,333,-0.407863143,-1.371939921,0.001954135,0.01637578,0.012126475,4311,"tags=35%, list=30%, signal=25%",3301/3070/2243/83596/8326/219790/259230/3685/4690/9368/1191/8837/2395/8743/10488/6478/27429/1032/63979/4929/5054/4846/1621/5291/3148/2140/29979/5743/10525/7046/85450/55437/4170/2139/355/6498/6788/3717/8870/4609/6280/5366/8682/2626/79915/972/672/652/8742/596/467/90993/8829/138151/3958/23604/9479/7185/135/7186/6376/7015/5979/624/3651/51330/6648/9241/79156/23542/2730/6279/1280/27035/147138/183/1491/3932/409/2537/5329/120892/627/2138/50486/4050/3552/7128/497189/7857/7124/10449/54209/7057/26471/1437/6615/4102/2260/6387/5788/8876/6422/8406/4804/1513/857/3162/23017/658/3383/3553/3479/3082/3624/4318/6423
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,25,-0.660493436,-1.689264957,0.002043461,0.016952522,0.01255356,2538,"tags=52%, list=17%, signal=43%",1604/7186/10865/8809/30009/3554/91543/6504/54440/114548/7292/3553/3569
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,233,-0.421233426,-1.396817832,0.00206595,0.017053537,0.012628363,2932,"tags=35%, list=20%, signal=29%",11122/6091/9075/8404/9314/56101/64101/56133/335/869/147409/5817/5010/84665/2239/56099/9370/286204/22865/8642/84623/83872/1014/6376/26025/56107/5979/1013/221935/5099/6403/92211/120114/84631/54510/23022/56253/1600/1015/9074/5673/3678/653499/1823/57126/23562/22854/28513/5101/91624/266727/64084/84628/923/3683/91179/7042/1828/1000/57575/56971/7412/84966/140628/9080/91663/6401/1009/6402/5789/145581/8832/3689/1830/1365/3684/3586/3383/30835/57863/1824/3897
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,143,-0.463586317,-1.491637859,0.002070675,0.017064151,0.012636223,3406,"tags=31%, list=23%, signal=24%",353376/83643/11274/10293/6091/9314/335/972/84166/54765/9370/64135/7186/7852/171389/7805/10019/1435/284/9971/3554/117854/7128/1893/26228/25939/1906/2672/79444/54209/2621/7850/558/6352/5788/81030/146722/7837/857/11240/8877/9353/4321/3569
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING,GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING,27,-0.641665776,-1.670008457,0.002127047,0.017470662,0.01293725,1459,"tags=37%, list=10%, signal=33%",409/3824/10859/5788/5272/2213/84868/3071/1378/3575
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION,GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION,15,-0.742178248,-1.696877728,0.002141742,0.017562286,0.013005098,1120,"tags=40%, list=8%, signal=37%",939/3561/6688/695/3071/3586
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,27,-0.639621785,-1.664688738,0.002315071,0.018651886,0.013811961,3413,"tags=67%, list=23%, signal=51%",3593/3592/117157/22914/3135/5817/3805/3823/3822/7409/8807/259197/56253/10666/3824/10125/114836/3902
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION,GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION,13,-0.761911018,-1.68154728,0.002351508,0.018907343,0.014001131,1674,"tags=62%, list=11%, signal=55%",84106/57126/11314/7124/6688/2213/3689/3684
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,16,-0.72175496,-1.674978818,0.002366599,0.018997892,0.014068183,2192,"tags=62%, list=15%, signal=53%",5585/4067/23495/11314/4332/7305/2213/1493/695/3586
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,18,-0.706339561,-1.675554974,0.002429185,0.019343796,0.014324329,2971,"tags=72%, list=20%, signal=58%",4681/22914/1843/2841/727/26228/56833/11240/6347/9353/7130/1803/26585
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,19,-0.700708683,-1.690844139,0.002456043,0.019463946,0.014413302,1865,"tags=37%, list=13%, signal=32%",56670/8291/3458/7124/54209/7305/84868
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,49,-0.566375622,-1.637333165,0.002517182,0.019825572,0.014681091,3098,"tags=47%, list=21%, signal=37%",169200/9398/920/972/5457/7071/4853/3059/51176/1435/50604/3123/4739/3458/4254/7124/146433/2124/54209/7305/1230/8111/4920
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,45,-0.570037551,-1.62683997,0.002604051,0.020312417,0.015041606,3085,"tags=51%, list=21%, signal=40%",2811/9314/2113/10164/64116/6403/58494/56477/6693/2529/2526/7124/2650/6404/7412/3676/6387/6401/6402/3689/119/3569/6366
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,53,-0.561220442,-1.647707617,0.002713609,0.020969182,0.015527949,3248,"tags=53%, list=22%, signal=41%",51010/10459/4436/722/55183/79915/1379/79987/23529/30009/725/2208/4049/50943/10666/7124/64127/54209/940/9466/5788/7292/2213/695/2209/3586/1378/1380
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,67,-0.525096301,-1.575925175,0.002752048,0.021233142,0.015723414,2758,"tags=39%, list=19%, signal=32%",22914/5063/3823/3822/9865/9258/4067/2534/11027/9971/2219/7096/2867/23643/7128/3824/79931/64127/54209/64581/10333/7305/26191/118788/929/4057
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,12,-0.759023893,-1.628542941,0.002822505,0.021675612,0.016051069,1127,"tags=50%, list=8%, signal=46%",2529/1236/2213/695/2209/26279
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,48,-0.569511064,-1.640577314,0.002870784,0.021953099,0.016256552,2123,"tags=38%, list=15%, signal=32%",6403/3570/54210/6556/6036/1113/6278/5919/84659/6372/54209/1511/6039/219972/284297/4057/4069/3569
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,53,-0.558773063,-1.640522268,0.00297411,0.022629695,0.01675758,1480,"tags=36%, list=10%, signal=32%",30009/409/725/259307/50943/3824/339390/64127/10859/6504/5788/5272/2213/84868/3071/1378/3575/1380/11006
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT,GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT,12,-0.758076415,-1.626510054,0.002980771,0.022645647,0.016769392,1859,"tags=67%, list=13%, signal=58%",3570/30009/4063/84695/114836/3594/3662/3569
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION,GOBP_GAMMA_DELTA_T_CELL_ACTIVATION,21,-0.684822249,-1.693869,0.002987519,0.022662207,0.016781656,3173,"tags=67%, list=22%, signal=52%",3821/6932/2841/51176/917/916/3702/919/4277/64127/10859/1960/5788/3071
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,20,-0.694598564,-1.704942213,0.003020788,0.022879586,0.016942627,1307,"tags=45%, list=9%, signal=41%",814/57126/26228/7305/6688/695/3689/2209/3684
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,54,-0.556485275,-1.634134408,0.003144092,0.023633092,0.017500608,1528,"tags=31%, list=10%, signal=28%",113/199713/140885/225/53342/923/4210/2048/7124/64127/54209/64581/10333/7850/115362/11006/3569
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,65,-0.534285356,-1.601850644,0.003139665,0.023633092,0.017500608,1716,"tags=34%, list=12%, signal=30%",154064/3111/3127/3123/6556/50856/3120/3113/3119/3122/10437/4277/3115/54209/3109/3112/2213/3118/2207/2209/3117/30835
GOBP_T_CELL_TOLERANCE_INDUCTION,GOBP_T_CELL_TOLERANCE_INDUCTION,13,-0.754270319,-1.664684161,0.003228324,0.024078326,0.01783031,1400,"tags=54%, list=10%, signal=49%",3620/916/50943/29851/10288/3559/11006
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,13,-0.754255597,-1.664651669,0.003228324,0.024078326,0.01783031,857,"tags=62%, list=6%, signal=58%",84034/400709/64127/440823/84868/11117/5650/25818
GOBP_APOPTOTIC_CELL_CLEARANCE,GOBP_APOPTOTIC_CELL_CLEARANCE,42,-0.591411769,-1.663713893,0.003225359,0.024078326,0.01783031,1489,"tags=38%, list=10%, signal=34%",4240/91937/2219/717/54209/7057/2621/7305/558/720/3690/301/146722/7052/6347/8685
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,19,-0.688774358,-1.662046033,0.003232446,0.024078326,0.01783031,1633,"tags=42%, list=11%, signal=37%",56253/8651/10859/864/26191/3071/29126/11006
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,22,-0.676483888,-1.693513172,0.003369045,0.024898167,0.018437412,3413,"tags=64%, list=23%, signal=49%",3593/3717/23180/10865/5588/8140/9971/4063/64127/114836/5008/695/8877/3569
GOBP_NEUTROPHIL_DEGRANULATION,GOBP_NEUTROPHIL_DEGRANULATION,14,-0.73359709,-1.648134655,0.003359851,0.024898167,0.018437412,1674,"tags=43%, list=11%, signal=38%",84106/57126/6688/3689/3684/306
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,36,-0.605398159,-1.662937497,0.003406326,0.025072378,0.018566418,2758,"tags=36%, list=19%, signal=29%",5063/393/2768/23603/59/2247/6546/7057/79899/3690/4921/3036/9590
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,15,-0.730964171,-1.671238447,0.003438627,0.025272631,0.018714708,1400,"tags=40%, list=10%, signal=36%",3620/5133/6352/5027/3586/29126
GOBP_MACROPHAGE_CHEMOTAXIS,GOBP_MACROPHAGE_CHEMOTAXIS,38,-0.593865747,-1.64428538,0.003459332,0.025353193,0.018774365,1063,"tags=37%, list=7%, signal=34%",5919/26228/146433/7057/6504/1436/6352/1240/6348/56833/6288/6347/719/728
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,60,-0.528318243,-1.562617524,0.003459809,0.025353193,0.018774365,2834,"tags=32%, list=19%, signal=26%",972/84166/54765/64135/7186/7852/171389/7805/1435/3554/117854/1906/2672/54209/2621/558/81030/146722/4321
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,44,-0.588367679,-1.671679097,0.003538819,0.025855789,0.019146544,2585,"tags=41%, list=18%, signal=34%",3822/2294/201294/4067/9846/84106/57126/11314/729230/6812/3598/6688/2213/8832/3689/3162/3071/3684
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,65,-0.530908738,-1.591727144,0.003566824,0.026022077,0.019269682,1075,"tags=38%, list=7%, signal=36%",83643/11274/10293/6091/9314/335/84166/9370/10019/9971/1893/26228/25939/79444/54209/2621/7850/6352/5788/7837/857/11240/9353/4321/3569
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,32,-0.619040609,-1.653116604,0.00357565,0.026048167,0.019289002,3248,"tags=56%, list=22%, signal=44%",51010/10459/4436/55183/79915/23529/30009/2208/4049/10666/7124/64127/54209/940/5788/7292/695/2209
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE,GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE,16,-0.711371293,-1.650881412,0.00363739,0.026326471,0.01949509,2280,"tags=62%, list=16%, signal=53%",10865/8809/30009/3554/6556/729230/6504/9466/3594/3553
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,46,-0.568784765,-1.62510846,0.003712408,0.026730418,0.019794218,3413,"tags=54%, list=23%, signal=42%",3593/3592/3106/3821/117157/22914/3135/5817/3805/3823/3822/7409/8807/259197/56253/409/10666/3824/10125/114836/10859/146850/5272/84868/3902
GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY,GOBP_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY,15,-0.7288974,-1.666513088,0.003744277,0.026843002,0.019877588,1633,"tags=47%, list=11%, signal=41%",56253/2934/1236/1794/6363/56603/6366
GOBP_RESPONSE_TO_INTERLEUKIN_6,GOBP_RESPONSE_TO_INTERLEUKIN_6,32,-0.617787378,-1.649769915,0.003859804,0.027472723,0.020343904,3323,"tags=47%, list=23%, signal=36%",3717/11122/57817/9705/3170/3572/55022/3570/2672/6404/6688/10402/5740/3569/1116
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,19,-0.680597133,-1.642313992,0.003883935,0.027565381,0.020412519,1244,"tags=47%, list=9%, signal=43%",84034/400709/23208/64127/440823/84868/11117/5650/25818
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,68,-0.524602236,-1.577345822,0.003895074,0.027604944,0.020441815,3515,"tags=49%, list=24%, signal=37%",3142/3593/7704/10892/54542/257101/100/3718/3549/639/9308/7535/246778/30009/3123/3458/50943/8651/3122/84695/3561/54440/864/942/114548/3594/7292/301/3662/941/3071/6363/11006
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION,GOBP_REGULATION_OF_MACROPHAGE_MIGRATION,41,-0.586241683,-1.643551135,0.004202407,0.029281099,0.02168303,2325,"tags=46%, list=16%, signal=39%",6376/131450/727/1435/4345/5919/26228/146433/54209/7057/6504/1436/6352/1240/6348/56833/11117/719/728
GOBP_NEUTROPHIL_HOMEOSTASIS,GOBP_NEUTROPHIL_HOMEOSTASIS,19,-0.678387839,-1.636982857,0.004234737,0.029382562,0.021758165,1803,"tags=47%, list=12%, signal=42%",10019/83700/1435/5293/558/5142/301/695/3569
